,case_ID,group,place,chosen,restaurants,firms,shopping,cultural,basicservice,sports,medical,parks,tourist,poidiv,subway_time,taxi_time
15876,2064,8,Raycom Infotech Center,0,0.2710027100271002,0.2720848056537102,0.0081743869209809,0.527027027027027,0.1546840958605664,0.3333333333333333,0.6341463414634146,0.5,0.0,0.7296027188581,0.0,0.1746506986027944
16773,2182,9,Wudaokou,1,0.7181571815718157,0.2579505300353357,0.55858310626703,0.5675675675675675,0.7058823529411765,1.0,0.4878048780487805,1.0,0.3333333333333333,0.8387311310940673,0.0,0.0718562874251496
16774,2182,9,Zhongguancun,0,1.0,1.0,0.0054495912806539,1.0,1.0000000000000002,0.611111111111111,0.4146341463414634,0.0,0.6666666666666666,0.4017026027782289,0.0,1.0
16775,2182,9,Yuanmingyuan (Old Summer Palace),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16776,2182,9,Qinghe MixC One,0,0.4254742547425474,0.0989399293286219,1.0,0.3040540540540541,0.4291938997821351,0.5185185185185185,1.0,0.5,0.3333333333333333,0.4163465639947246,0.0,0.7455089820359282
16777,2182,9,Shengxi No. 8 Shopping Center,0,0.3360433604336043,0.293286219081272,0.0136239782016348,0.3310810810810811,0.289760348583878,0.3888888888888888,0.4634146341463415,0.0,0.0,0.5983610964543624,0.0,0.1776447105788423
16778,2182,9,Shangdi Hualian Shopping Center,0,0.3604336043360434,0.2508833922261484,0.3787465940054496,0.3175675675675676,0.1982570806100218,0.5555555555555556,0.2926829268292683,0.5,0.0,1.0,0.0,0.1447105788423153
16779,2182,9,Raycom Infotech Center,0,0.2710027100271002,0.2720848056537102,0.0081743869209809,0.527027027027027,0.1546840958605664,0.3333333333333333,0.6341463414634146,0.5,0.0,0.7296027188581,0.0,0.1746506986027944
17254,2244,8,Wudaokou,1,0.7181571815718157,0.2579505300353357,0.55858310626703,0.5675675675675675,0.7058823529411765,1.0,0.4878048780487805,1.0,0.3333333333333333,0.8387311310940673,0.0,0.0718562874251496
17255,2244,8,Zhongguancun,0,1.0,1.0,0.0054495912806539,1.0,1.0000000000000002,0.611111111111111,0.4146341463414634,0.0,0.6666666666666666,0.4017026027782289,0.0,1.0
17256,2244,8,Yuanmingyuan (Old Summer Palace),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17257,2244,8,Qinghe MixC One,0,0.4254742547425474,0.0989399293286219,1.0,0.3040540540540541,0.4291938997821351,0.5185185185185185,1.0,0.5,0.3333333333333333,0.4163465639947246,0.0,0.7455089820359282
17258,2244,8,Shengxi No. 8 Shopping Center,0,0.3360433604336043,0.293286219081272,0.0136239782016348,0.3310810810810811,0.289760348583878,0.3888888888888888,0.4634146341463415,0.0,0.0,0.5983610964543624,0.0,0.1776447105788423
17259,2244,8,Shangdi Hualian Shopping Center,0,0.3604336043360434,0.2508833922261484,0.3787465940054496,0.3175675675675676,0.1982570806100218,0.5555555555555556,0.2926829268292683,0.5,0.0,1.0,0.0,0.1447105788423153
17260,2244,8,Raycom Infotech Center,0,0.2710027100271002,0.2720848056537102,0.0081743869209809,0.527027027027027,0.1546840958605664,0.3333333333333333,0.6341463414634146,0.5,0.0,0.7296027188581,0.0,0.1746506986027944
17939,2333,4,Wudaokou,1,0.7181571815718157,0.2579505300353357,0.55858310626703,0.5675675675675675,0.7058823529411765,1.0,0.4878048780487805,1.0,0.3333333333333333,0.8387311310940673,0.0,0.0718562874251496
17940,2333,4,Zhongguancun,0,1.0,1.0,0.0054495912806539,1.0,1.0000000000000002,0.611111111111111,0.4146341463414634,0.0,0.6666666666666666,0.4017026027782289,0.0,1.0
17941,2333,4,Yuanmingyuan (Old Summer Palace),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17942,2333,4,Qinghe MixC One,0,0.4254742547425474,0.0989399293286219,1.0,0.3040540540540541,0.4291938997821351,0.5185185185185185,1.0,0.5,0.3333333333333333,0.4163465639947246,0.0,0.7455089820359282
17943,2333,4,Shengxi No. 8 Shopping Center,0,0.3360433604336043,0.293286219081272,0.0136239782016348,0.3310810810810811,0.289760348583878,0.3888888888888888,0.4634146341463415,0.0,0.0,0.5983610964543624,0.0,0.1776447105788423
17944,2333,4,Shangdi Hualian Shopping Center,0,0.3604336043360434,0.2508833922261484,0.3787465940054496,0.3175675675675676,0.1982570806100218,0.5555555555555556,0.2926829268292683,0.5,0.0,1.0,0.0,0.1447105788423153
17945,2333,4,Raycom Infotech Center,0,0.2710027100271002,0.2720848056537102,0.0081743869209809,0.527027027027027,0.1546840958605664,0.3333333333333333,0.6341463414634146,0.5,0.0,0.7296027188581,0.0,0.1746506986027944
18025,2344,6,Wangjing,1,0.6543438077634011,0.6407407407407407,0.5944444444444444,1.0,0.6051948051948052,0.7244897959183673,0.9622641509433962,0.5,0.0,0.9280168146661372,0.1591720199857249,0.316455696202532
18026,2344,6,Xidan,0,0.7560073937153419,0.237037037037037,0.0166666666666666,0.4651162790697674,0.3467532467532467,0.2755102040816326,0.4339622641509433,1.0,0.0952380952380952,0.324090530961258,0.3004996431120625,0.0
18027,2344,6,The Palace Museum (Forbidden City),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.8600999286224118,0.919831223628692
18028,2344,6,Wangfujing,0,0.5138632162661737,0.3074074074074074,0.0111111111111111,0.3953488372093023,0.2597402597402597,0.1938775510204081,0.5283018867924528,0.0,0.1269841269841269,0.5048813180039167,0.0,1.0
18029,2344,6,Sanlitun,0,1.0,0.4703703703703704,0.0388888888888888,0.7906976744186046,1.0,1.0,1.0,0.0,0.0158730158730158,0.3228355278934502,0.9243397573162024,0.09704641350211
18030,2344,6,Guomao (China World Trade Center area),0,0.4787430683918669,1.0,1.0,0.4883720930232558,0.4025974025974025,0.4285714285714285,0.5849056603773585,0.0,0.0,1.0,1.0,0.3481012658227849
18071,2350,4,Xidan,1,0.7560073937153419,0.237037037037037,0.0166666666666666,0.4651162790697674,0.3467532467532467,0.2755102040816326,0.4339622641509433,1.0,0.0952380952380952,0.324090530961258,0.3004996431120625,0.0
18072,2350,4,The Palace Museum (Forbidden City),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.8600999286224118,0.919831223628692
18073,2350,4,Wangfujing,0,0.5138632162661737,0.3074074074074074,0.0111111111111111,0.3953488372093023,0.2597402597402597,0.1938775510204081,0.5283018867924528,0.0,0.1269841269841269,0.5048813180039167,0.0,1.0
18074,2350,4,Sanlitun,0,1.0,0.4703703703703704,0.0388888888888888,0.7906976744186046,1.0,1.0,1.0,0.0,0.0158730158730158,0.3228355278934502,0.9243397573162024,0.09704641350211
18075,2350,4,Wangjing,0,0.6543438077634011,0.6407407407407407,0.5944444444444444,1.0,0.6051948051948052,0.7244897959183673,0.9622641509433962,0.5,0.0,0.9280168146661372,0.1591720199857249,0.316455696202532
18076,2350,4,Guomao (China World Trade Center area),0,0.4787430683918669,1.0,1.0,0.4883720930232558,0.4025974025974025,0.4285714285714285,0.5849056603773585,0.0,0.0,1.0,1.0,0.3481012658227849
18835,2450,4,Nanluoguxiang,1,0.8650793650793651,0.2173913043478261,0.0937972768532526,0.3636363636363636,0.2633136094674556,0.3333333333333333,0.2391304347826087,0.0,0.2,0.3405257641757782,0.4643863179074449,1.0
18836,2450,4,Olympic Forest Park,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217391304347826,1.0,0.025,1.0,0.1267605633802816,0.1843625055530875
18837,2450,4,Summer Palace,0,0.0198412698412698,0.0144927536231884,0.0,0.0636363636363636,0.0236686390532544,0.0,0.0,0.0,1.0,0.0,0.20523138832998,0.1101732563305197
18838,2450,4,CapitaMall Xizhimen,0,0.623015873015873,0.7101449275362319,0.2602118003025718,0.8727272727272727,0.606508875739645,0.3787878787878788,0.6304347826086957,1.0,0.025,0.713738371692406,0.0525150905432595,0.2647712127943137
18839,2450,4,Shichahai,0,0.623015873015873,0.1014492753623188,0.0922844175491679,0.1999999999999999,0.2248520710059171,0.7878787878787878,0.108695652173913,0.0,0.5750000000000001,0.7436619467865526,0.3742454728370222,0.7823189693469569
18840,2450,4,Fragrant Hills,0,0.1746031746031746,0.0289855072463768,0.0045385779122541,0.1727272727272727,0.0917159763313609,0.0909090909090909,0.3260869565217391,0.0,0.125,0.5093427729346596,1.0,0.5646379386939139
18841,2450,4,Zhichun Road area,0,0.3531746031746031,1.0,0.0257186081694402,0.7,0.3047337278106509,0.4242424242424242,0.4782608695652174,1.0,0.0,0.6050151665917358,0.0,0.0
18842,2450,4,Wudaokou,0,0.373015873015873,0.5289855072463768,0.0,0.6636363636363636,0.3254437869822485,0.2575757575757575,0.3695652173913043,0.0,0.05,0.3614581011084663,0.4014084507042254,0.1701466015104398
18843,2450,4,Golden Resources Mall,0,1.0,0.572463768115942,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1299798111397585,0.531790744466801,0.4255886272767658
18844,2450,4,Wanliu area,0,0.3174603174603174,0.1594202898550724,0.1406959152798789,0.2272727272727272,0.257396449704142,0.4090909090909091,0.2391304347826087,0.0,0.025,0.6260888099925683,0.2947686116700202,0.5211017325633053
20201,2628,8,Wudaokou,1,0.7181571815718157,0.2579505300353357,0.55858310626703,0.5675675675675675,0.7058823529411765,1.0,0.4878048780487805,1.0,0.3333333333333333,0.8387311310940673,0.0,0.0718562874251496
20202,2628,8,Zhongguancun,0,1.0,1.0,0.0054495912806539,1.0,1.0000000000000002,0.611111111111111,0.4146341463414634,0.0,0.6666666666666666,0.4017026027782289,0.0,1.0
20203,2628,8,Yuanmingyuan (Old Summer Palace),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20204,2628,8,Qinghe MixC One,0,0.4254742547425474,0.0989399293286219,1.0,0.3040540540540541,0.4291938997821351,0.5185185185185185,1.0,0.5,0.3333333333333333,0.4163465639947246,0.0,0.7455089820359282
20205,2628,8,Shengxi No. 8 Shopping Center,0,0.3360433604336043,0.293286219081272,0.0136239782016348,0.3310810810810811,0.289760348583878,0.3888888888888888,0.4634146341463415,0.0,0.0,0.5983610964543624,0.0,0.1776447105788423
20206,2628,8,Shangdi Hualian Shopping Center,0,0.3604336043360434,0.2508833922261484,0.3787465940054496,0.3175675675675676,0.1982570806100218,0.5555555555555556,0.2926829268292683,0.5,0.0,1.0,0.0,0.1447105788423153
20207,2628,8,Raycom Infotech Center,0,0.2710027100271002,0.2720848056537102,0.0081743869209809,0.527027027027027,0.1546840958605664,0.3333333333333333,0.6341463414634146,0.5,0.0,0.7296027188581,0.0,0.1746506986027944
20218,2630,8,Wangfujing,1,0.5138632162661737,0.3074074074074074,0.0111111111111111,0.3953488372093023,0.2597402597402597,0.1938775510204081,0.5283018867924528,0.0,0.1269841269841269,0.5048813180039167,0.0,1.0
20219,2630,8,Xidan,0,0.7560073937153419,0.237037037037037,0.0166666666666666,0.4651162790697674,0.3467532467532467,0.2755102040816326,0.4339622641509433,1.0,0.0952380952380952,0.324090530961258,0.3004996431120625,0.0
20220,2630,8,The Palace Museum (Forbidden City),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.8600999286224118,0.919831223628692
20221,2630,8,Sanlitun,0,1.0,0.4703703703703704,0.0388888888888888,0.7906976744186046,1.0,1.0,1.0,0.0,0.0158730158730158,0.3228355278934502,0.9243397573162024,0.09704641350211
20222,2630,8,Wangjing,0,0.6543438077634011,0.6407407407407407,0.5944444444444444,1.0,0.6051948051948052,0.7244897959183673,0.9622641509433962,0.5,0.0,0.9280168146661372,0.1591720199857249,0.316455696202532
20223,2630,8,Guomao (China World Trade Center area),0,0.4787430683918669,1.0,1.0,0.4883720930232558,0.4025974025974025,0.4285714285714285,0.5849056603773585,0.0,0.0,1.0,1.0,0.3481012658227849
20717,2695,4,Xidan,1,0.7560073937153419,0.237037037037037,0.0166666666666666,0.4651162790697674,0.3467532467532467,0.2755102040816326,0.4339622641509433,1.0,0.0952380952380952,0.324090530961258,0.3004996431120625,0.0
20718,2695,4,The Palace Museum (Forbidden City),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.8600999286224118,0.919831223628692
20719,2695,4,Wangfujing,0,0.5138632162661737,0.3074074074074074,0.0111111111111111,0.3953488372093023,0.2597402597402597,0.1938775510204081,0.5283018867924528,0.0,0.1269841269841269,0.5048813180039167,0.0,1.0
20720,2695,4,Sanlitun,0,1.0,0.4703703703703704,0.0388888888888888,0.7906976744186046,1.0,1.0,1.0,0.0,0.0158730158730158,0.3228355278934502,0.9243397573162024,0.09704641350211
20721,2695,4,Wangjing,0,0.6543438077634011,0.6407407407407407,0.5944444444444444,1.0,0.6051948051948052,0.7244897959183673,0.9622641509433962,0.5,0.0,0.9280168146661372,0.1591720199857249,0.316455696202532
20722,2695,4,Guomao (China World Trade Center area),0,0.4787430683918669,1.0,1.0,0.4883720930232558,0.4025974025974025,0.4285714285714285,0.5849056603773585,0.0,0.0,1.0,1.0,0.3481012658227849
23766,3092,4,Zhongguancun,1,1.0,1.0,0.0054495912806539,1.0,1.0000000000000002,0.611111111111111,0.4146341463414634,0.0,0.6666666666666666,0.4017026027782289,0.0,1.0
23767,3092,4,Wudaokou,0,0.7181571815718157,0.2579505300353357,0.55858310626703,0.5675675675675675,0.7058823529411765,1.0,0.4878048780487805,1.0,0.3333333333333333,0.8387311310940673,0.0,0.0718562874251496
23768,3092,4,Yuanmingyuan (Old Summer Palace),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23769,3092,4,Qinghe MixC One,0,0.4254742547425474,0.0989399293286219,1.0,0.3040540540540541,0.4291938997821351,0.5185185185185185,1.0,0.5,0.3333333333333333,0.4163465639947246,0.0,0.7455089820359282
23770,3092,4,Shengxi No. 8 Shopping Center,0,0.3360433604336043,0.293286219081272,0.0136239782016348,0.3310810810810811,0.289760348583878,0.3888888888888888,0.4634146341463415,0.0,0.0,0.5983610964543624,0.0,0.1776447105788423
23771,3092,4,Shangdi Hualian Shopping Center,0,0.3604336043360434,0.2508833922261484,0.3787465940054496,0.3175675675675676,0.1982570806100218,0.5555555555555556,0.2926829268292683,0.5,0.0,1.0,0.0,0.1447105788423153
23772,3092,4,Raycom Infotech Center,0,0.2710027100271002,0.2720848056537102,0.0081743869209809,0.527027027027027,0.1546840958605664,0.3333333333333333,0.6341463414634146,0.5,0.0,0.7296027188581,0.0,0.1746506986027944
23852,3103,8,Xidan,1,0.7560073937153419,0.237037037037037,0.0166666666666666,0.4651162790697674,0.3467532467532467,0.2755102040816326,0.4339622641509433,1.0,0.0952380952380952,0.324090530961258,0.3004996431120625,0.0
23853,3103,8,The Palace Museum (Forbidden City),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.8600999286224118,0.919831223628692
23854,3103,8,Wangfujing,0,0.5138632162661737,0.3074074074074074,0.0111111111111111,0.3953488372093023,0.2597402597402597,0.1938775510204081,0.5283018867924528,0.0,0.1269841269841269,0.5048813180039167,0.0,1.0
23855,3103,8,Sanlitun,0,1.0,0.4703703703703704,0.0388888888888888,0.7906976744186046,1.0,1.0,1.0,0.0,0.0158730158730158,0.3228355278934502,0.9243397573162024,0.09704641350211
23856,3103,8,Wangjing,0,0.6543438077634011,0.6407407407407407,0.5944444444444444,1.0,0.6051948051948052,0.7244897959183673,0.9622641509433962,0.5,0.0,0.9280168146661372,0.1591720199857249,0.316455696202532
23857,3103,8,Guomao (China World Trade Center area),0,0.4787430683918669,1.0,1.0,0.4883720930232558,0.4025974025974025,0.4285714285714285,0.5849056603773585,0.0,0.0,1.0,1.0,0.3481012658227849
24448,3181,8,Shichahai,1,0.623015873015873,0.1014492753623188,0.0922844175491679,0.1999999999999999,0.2248520710059171,0.7878787878787878,0.108695652173913,0.0,0.5750000000000001,0.7436619467865526,0.3742454728370222,0.7823189693469569
24449,3181,8,Olympic Forest Park,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217391304347826,1.0,0.025,1.0,0.1267605633802816,0.1843625055530875
24450,3181,8,Summer Palace,0,0.0198412698412698,0.0144927536231884,0.0,0.0636363636363636,0.0236686390532544,0.0,0.0,0.0,1.0,0.0,0.20523138832998,0.1101732563305197
24451,3181,8,CapitaMall Xizhimen,0,0.623015873015873,0.7101449275362319,0.2602118003025718,0.8727272727272727,0.606508875739645,0.3787878787878788,0.6304347826086957,1.0,0.025,0.713738371692406,0.0525150905432595,0.2647712127943137
24452,3181,8,Nanluoguxiang,0,0.8650793650793651,0.2173913043478261,0.0937972768532526,0.3636363636363636,0.2633136094674556,0.3333333333333333,0.2391304347826087,0.0,0.2,0.3405257641757782,0.4643863179074449,1.0
24453,3181,8,Fragrant Hills,0,0.1746031746031746,0.0289855072463768,0.0045385779122541,0.1727272727272727,0.0917159763313609,0.0909090909090909,0.3260869565217391,0.0,0.125,0.5093427729346596,1.0,0.5646379386939139
24454,3181,8,Zhichun Road area,0,0.3531746031746031,1.0,0.0257186081694402,0.7,0.3047337278106509,0.4242424242424242,0.4782608695652174,1.0,0.0,0.6050151665917358,0.0,0.0
24455,3181,8,Wudaokou,0,0.373015873015873,0.5289855072463768,0.0,0.6636363636363636,0.3254437869822485,0.2575757575757575,0.3695652173913043,0.0,0.05,0.3614581011084663,0.4014084507042254,0.1701466015104398
24456,3181,8,Golden Resources Mall,0,1.0,0.572463768115942,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1299798111397585,0.531790744466801,0.4255886272767658
24457,3181,8,Wanliu area,0,0.3174603174603174,0.1594202898550724,0.1406959152798789,0.2272727272727272,0.257396449704142,0.4090909090909091,0.2391304347826087,0.0,0.025,0.6260888099925683,0.2947686116700202,0.5211017325633053
26138,3401,4,Wudaokou,1,0.7181571815718157,0.2579505300353357,0.55858310626703,0.5675675675675675,0.7058823529411765,1.0,0.4878048780487805,1.0,0.3333333333333333,0.8387311310940673,0.0,0.0718562874251496
26139,3401,4,Zhongguancun,0,1.0,1.0,0.0054495912806539,1.0,1.0000000000000002,0.611111111111111,0.4146341463414634,0.0,0.6666666666666666,0.4017026027782289,0.0,1.0
26140,3401,4,Yuanmingyuan (Old Summer Palace),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26141,3401,4,Qinghe MixC One,0,0.4254742547425474,0.0989399293286219,1.0,0.3040540540540541,0.4291938997821351,0.5185185185185185,1.0,0.5,0.3333333333333333,0.4163465639947246,0.0,0.7455089820359282
26142,3401,4,Shengxi No. 8 Shopping Center,0,0.3360433604336043,0.293286219081272,0.0136239782016348,0.3310810810810811,0.289760348583878,0.3888888888888888,0.4634146341463415,0.0,0.0,0.5983610964543624,0.0,0.1776447105788423
26143,3401,4,Shangdi Hualian Shopping Center,0,0.3604336043360434,0.2508833922261484,0.3787465940054496,0.3175675675675676,0.1982570806100218,0.5555555555555556,0.2926829268292683,0.5,0.0,1.0,0.0,0.1447105788423153
26144,3401,4,Raycom Infotech Center,0,0.2710027100271002,0.2720848056537102,0.0081743869209809,0.527027027027027,0.1546840958605664,0.3333333333333333,0.6341463414634146,0.5,0.0,0.7296027188581,0.0,0.1746506986027944
26610,3462,8,Olympic Forest Park,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0217391304347826,1.0,0.025,1.0,0.1267605633802816,0.1843625055530875
26611,3462,8,Summer Palace,0,0.0198412698412698,0.0144927536231884,0.0,0.0636363636363636,0.0236686390532544,0.0,0.0,0.0,1.0,0.0,0.20523138832998,0.1101732563305197
26612,3462,8,CapitaMall Xizhimen,0,0.623015873015873,0.7101449275362319,0.2602118003025718,0.8727272727272727,0.606508875739645,0.3787878787878788,0.6304347826086957,1.0,0.025,0.713738371692406,0.0525150905432595,0.2647712127943137
26613,3462,8,Nanluoguxiang,0,0.8650793650793651,0.2173913043478261,0.0937972768532526,0.3636363636363636,0.2633136094674556,0.3333333333333333,0.2391304347826087,0.0,0.2,0.3405257641757782,0.4643863179074449,1.0
26614,3462,8,Shichahai,0,0.623015873015873,0.1014492753623188,0.0922844175491679,0.1999999999999999,0.2248520710059171,0.7878787878787878,0.108695652173913,0.0,0.5750000000000001,0.7436619467865526,0.3742454728370222,0.7823189693469569
26615,3462,8,Fragrant Hills,0,0.1746031746031746,0.0289855072463768,0.0045385779122541,0.1727272727272727,0.0917159763313609,0.0909090909090909,0.3260869565217391,0.0,0.125,0.5093427729346596,1.0,0.5646379386939139
26616,3462,8,Zhichun Road area,0,0.3531746031746031,1.0,0.0257186081694402,0.7,0.3047337278106509,0.4242424242424242,0.4782608695652174,1.0,0.0,0.6050151665917358,0.0,0.0
26617,3462,8,Wudaokou,0,0.373015873015873,0.5289855072463768,0.0,0.6636363636363636,0.3254437869822485,0.2575757575757575,0.3695652173913043,0.0,0.05,0.3614581011084663,0.4014084507042254,0.1701466015104398
26618,3462,8,Golden Resources Mall,0,1.0,0.572463768115942,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1299798111397585,0.531790744466801,0.4255886272767658
26619,3462,8,Wanliu area,0,0.3174603174603174,0.1594202898550724,0.1406959152798789,0.2272727272727272,0.257396449704142,0.4090909090909091,0.2391304347826087,0.0,0.025,0.6260888099925683,0.2947686116700202,0.5211017325633053
27105,3525,8,Xidan,1,0.7560073937153419,0.237037037037037,0.0166666666666666,0.4651162790697674,0.3467532467532467,0.2755102040816326,0.4339622641509433,1.0,0.0952380952380952,0.324090530961258,0.3004996431120625,0.0
27106,3525,8,The Palace Museum (Forbidden City),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.8600999286224118,0.919831223628692
27107,3525,8,Wangfujing,0,0.5138632162661737,0.3074074074074074,0.0111111111111111,0.3953488372093023,0.2597402597402597,0.1938775510204081,0.5283018867924528,0.0,0.1269841269841269,0.5048813180039167,0.0,1.0
27108,3525,8,Sanlitun,0,1.0,0.4703703703703704,0.0388888888888888,0.7906976744186046,1.0,1.0,1.0,0.0,0.0158730158730158,0.3228355278934502,0.9243397573162024,0.09704641350211
27109,3525,8,Wangjing,0,0.6543438077634011,0.6407407407407407,0.5944444444444444,1.0,0.6051948051948052,0.7244897959183673,0.9622641509433962,0.5,0.0,0.9280168146661372,0.1591720199857249,0.316455696202532
27110,3525,8,Guomao (China World Trade Center area),0,0.4787430683918669,1.0,1.0,0.4883720930232558,0.4025974025974025,0.4285714285714285,0.5849056603773585,0.0,0.0,1.0,1.0,0.3481012658227849
28430,3698,4,Shangdi Hualian Shopping Center,1,0.3604336043360434,0.2508833922261484,0.3787465940054496,0.3175675675675676,0.1982570806100218,0.5555555555555556,0.2926829268292683,0.5,0.0,1.0,0.0,0.1447105788423153
28431,3698,4,Wudaokou,0,0.7181571815718157,0.2579505300353357,0.55858310626703,0.5675675675675675,0.7058823529411765,1.0,0.4878048780487805,1.0,0.3333333333333333,0.8387311310940673,0.0,0.0718562874251496
28432,3698,4,Zhongguancun,0,1.0,1.0,0.0054495912806539,1.0,1.0000000000000002,0.611111111111111,0.4146341463414634,0.0,0.6666666666666666,0.4017026027782289,0.0,1.0
28433,3698,4,Yuanmingyuan (Old Summer Palace),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
28434,3698,4,Qinghe MixC One,0,0.4254742547425474,0.0989399293286219,1.0,0.3040540540540541,0.4291938997821351,0.5185185185185185,1.0,0.5,0.3333333333333333,0.4163465639947246,0.0,0.7455089820359282
28435,3698,4,Shengxi No. 8 Shopping Center,0,0.3360433604336043,0.293286219081272,0.0136239782016348,0.3310810810810811,0.289760348583878,0.3888888888888888,0.4634146341463415,0.0,0.0,0.5983610964543624,0.0,0.1776447105788423
28436,3698,4,Raycom Infotech Center,0,0.2710027100271002,0.2720848056537102,0.0081743869209809,0.527027027027027,0.1546840958605664,0.3333333333333333,0.6341463414634146,0.5,0.0,0.7296027188581,0.0,0.1746506986027944
28539,3712,5,Sanlitun,1,1.0,0.4703703703703704,0.0388888888888888,0.7906976744186046,1.0,1.0,1.0,0.0,0.0158730158730158,0.3228355278934502,0.9243397573162024,0.09704641350211
28540,3712,5,Xidan,0,0.7560073937153419,0.237037037037037,0.0166666666666666,0.4651162790697674,0.3467532467532467,0.2755102040816326,0.4339622641509433,1.0,0.0952380952380952,0.324090530961258,0.3004996431120625,0.0
28541,3712,5,The Palace Museum (Forbidden City),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.8600999286224118,0.919831223628692
28542,3712,5,Wangfujing,0,0.5138632162661737,0.3074074074074074,0.0111111111111111,0.3953488372093023,0.2597402597402597,0.1938775510204081,0.5283018867924528,0.0,0.1269841269841269,0.5048813180039167,0.0,1.0
28543,3712,5,Wangjing,0,0.6543438077634011,0.6407407407407407,0.5944444444444444,1.0,0.6051948051948052,0.7244897959183673,0.9622641509433962,0.5,0.0,0.9280168146661372,0.1591720199857249,0.316455696202532
28544,3712,5,Guomao (China World Trade Center area),0,0.4787430683918669,1.0,1.0,0.4883720930232558,0.4025974025974025,0.4285714285714285,0.5849056603773585,0.0,0.0,1.0,1.0,0.3481012658227849
28927,3763,5,Summer Palace,1,0.0198412698412698,0.0144927536231884,0.0,0.0636363636363636,0.0236686390532544,0.0,0.0,0.0,1.0,0.0,0.20523138832998,0.1101732563305197
28928,3763,5,Olympic Forest Park,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217391304347826,1.0,0.025,1.0,0.1267605633802816,0.1843625055530875
28929,3763,5,CapitaMall Xizhimen,0,0.623015873015873,0.7101449275362319,0.2602118003025718,0.8727272727272727,0.606508875739645,0.3787878787878788,0.6304347826086957,1.0,0.025,0.713738371692406,0.0525150905432595,0.2647712127943137
28930,3763,5,Nanluoguxiang,0,0.8650793650793651,0.2173913043478261,0.0937972768532526,0.3636363636363636,0.2633136094674556,0.3333333333333333,0.2391304347826087,0.0,0.2,0.3405257641757782,0.4643863179074449,1.0
28931,3763,5,Shichahai,0,0.623015873015873,0.1014492753623188,0.0922844175491679,0.1999999999999999,0.2248520710059171,0.7878787878787878,0.108695652173913,0.0,0.5750000000000001,0.7436619467865526,0.3742454728370222,0.7823189693469569
28932,3763,5,Fragrant Hills,0,0.1746031746031746,0.0289855072463768,0.0045385779122541,0.1727272727272727,0.0917159763313609,0.0909090909090909,0.3260869565217391,0.0,0.125,0.5093427729346596,1.0,0.5646379386939139
28933,3763,5,Zhichun Road area,0,0.3531746031746031,1.0,0.0257186081694402,0.7,0.3047337278106509,0.4242424242424242,0.4782608695652174,1.0,0.0,0.6050151665917358,0.0,0.0
28934,3763,5,Wudaokou,0,0.373015873015873,0.5289855072463768,0.0,0.6636363636363636,0.3254437869822485,0.2575757575757575,0.3695652173913043,0.0,0.05,0.3614581011084663,0.4014084507042254,0.1701466015104398
28935,3763,5,Golden Resources Mall,0,1.0,0.572463768115942,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1299798111397585,0.531790744466801,0.4255886272767658
28936,3763,5,Wanliu area,0,0.3174603174603174,0.1594202898550724,0.1406959152798789,0.2272727272727272,0.257396449704142,0.4090909090909091,0.2391304347826087,0.0,0.025,0.6260888099925683,0.2947686116700202,0.5211017325633053
29387,3823,4,The Palace Museum (Forbidden City),1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.8600999286224118,0.919831223628692
29388,3823,4,Xidan,0,0.7560073937153419,0.237037037037037,0.0166666666666666,0.4651162790697674,0.3467532467532467,0.2755102040816326,0.4339622641509433,1.0,0.0952380952380952,0.324090530961258,0.3004996431120625,0.0
